fecha,turno,loteria,posicion,numero,sorteo_nro
2025-08-20,Nocturna,Provincia,13,5059,12538
2025-08-20,Nocturna,Provincia,14,8552,12538
2025-08-20,Nocturna,Provincia,15,6040,12538
2025-08-20,Nocturna,Provincia,16,0652,12538
2025-08-20,Nocturna,Provincia,17,5278,12538
2025-08-20,Nocturna,Provincia,18,7862,12538
2025-08-20,Nocturna,Provincia,19,0289,12538
2025-08-20,Nocturna,Provincia,20,8358,12538
2025-08-21,Nocturna,Provincia,1,5633,12539
2025-08-21,Nocturna,Provincia,2,5629,12539
2025-08-21,Nocturna,Provincia,3,4693,12539
2025-08-21,Nocturna,Provincia,4,1240,12539
2025-08-21,Nocturna,Provincia,5,7672,12539
2025-08-21,Nocturna,Provincia,6,7390,12539
2025-08-21,Nocturna,Provincia,7,9259,12539
2025-08-21,Nocturna,Provincia,8,5844,12539
2025-08-21,Nocturna,Provincia,9,7778,12539
2025-08-21,Nocturna,Provincia,10,4803,12539
2025-08-21,Nocturna,Provincia,11,3412,12539
2025-08-21,Nocturna,Provincia,12,7779,12539
2025-08-21,Nocturna,Provincia,13,6011,12539
2025-08-21,Nocturna,Provincia,14,6306,12539
2025-08-21,Nocturna,Provincia,15,7060,12539
2025-08-21,Nocturna,Provincia,16,8720,12539
2025-08-21,Nocturna,Provincia,17,2951,12539
2025-08-21,Nocturna,Provincia,18,4868,12539
2025-08-21,Nocturna,Provincia,19,5202,12539
2025-08-21,Nocturna,Provincia,20,0591,12539
2025-08-22,Nocturna,Provincia,1,4987,12540
2025-08-22,Nocturna,Provincia,2,5944,12540
2025-08-22,Nocturna,Provincia,3,2762,12540
2025-08-22,Nocturna,Provincia,4,3409,12540
2025-08-22,Nocturna,Provincia,5,7041,12540
2025-08-22,Nocturna,Provincia,6,1174,12540
2025-08-22,Nocturna,Provincia,7,5840,12540
2025-08-22,Nocturna,Provincia,8,8034,12540
2025-08-22,Nocturna,Provincia,9,8198,12540
2025-08-22,Nocturna,Provincia,10,9247,12540
2025-08-22,Nocturna,Provincia,11,1428,12540
2025-08-22,Nocturna,Provincia,12,7400,12540
2025-08-22,Nocturna,Provincia,13,8463,12540
2025-08-22,Nocturna,Provincia,14,9789,12540
2025-08-22,Nocturna,Provincia,15,2249,12540
2025-08-22,Nocturna,Provincia,16,5427,12540
2025-08-22,Nocturna,Provincia,17,3147,12540
2025-08-22,Nocturna,Provincia,18,5183,12540
2025-08-22,Nocturna,Provincia,19,0282,12540
2025-08-22,Nocturna,Provincia,20,4522,12540
2025-08-23,Nocturna,Provincia,1,8755,12541
2025-08-23,Nocturna,Provincia,2,2099,12541
2025-08-23,Nocturna,Provincia,3,9196,12541
2025-08-23,Nocturna,Provincia,4,7784,12541
2025-08-23,Nocturna,Provincia,5,3911,12541
2025-08-23,Nocturna,Provincia,6,2148,12541
2025-08-23,Nocturna,Provincia,7,9635,12541
2025-08-23,Nocturna,Provincia,8,4843,12541
2025-08-23,Nocturna,Provincia,9,3556,12541
2025-08-23,Nocturna,Provincia,10,1412,12541
2025-08-23,Nocturna,Provincia,11,6105,12541
2025-08-23,Nocturna,Provincia,12,4806,12541
2025-08-23,Nocturna,Provincia,13,2922,12541
2025-08-23,Nocturna,Provincia,14,8131,12541
2025-08-23,Nocturna,Provincia,15,8203,12541
2025-08-23,Nocturna,Provincia,16,5620,12541
2025-08-23,Nocturna,Provincia,17,3298,12541
2025-08-23,Nocturna,Provincia,18,6989,12541
2025-08-23,Nocturna,Provincia,19,8642,12541
2025-08-23,Nocturna,Provincia,20,7708,12541
2025-08-25,Nocturna,Provincia,1,9602,12542
2025-08-25,Nocturna,Provincia,2,7097,12542
2025-08-25,Nocturna,Provincia,3,9039,12542
2025-08-25,Nocturna,Provincia,4,9885,12542
2025-08-25,Nocturna,Provincia,5,4073,12542
2025-08-25,Nocturna,Provincia,6,3924,12542
2025-08-25,Nocturna,Provincia,7,9644,12542
2025-08-25,Nocturna,Provincia,8,6177,12542
2025-08-25,Nocturna,Provincia,9,9114,12542
2025-08-25,Nocturna,Provincia,10,0168,12542
2025-08-25,Nocturna,Provincia,11,1003,12542
2025-08-25,Nocturna,Provincia,12,9583,12542
2025-08-25,Nocturna,Provincia,13,9185,12542
2025-08-25,Nocturna,Provincia,14,2780,12542
2025-08-25,Nocturna,Provincia,15,9779,12542
2025-08-25,Nocturna,Provincia,16,8342,12542
2025-08-25,Nocturna,Provincia,17,5660,12542
2025-08-25,Nocturna,Provincia,18,1961,12542
2025-08-25,Nocturna,Provincia,19,1907,12542
2025-08-25,Nocturna,Provincia,20,5924,12542
2025-08-26,Nocturna,Provincia,1,0092,12543
2025-08-26,Nocturna,Provincia,2,4567,12543
2025-08-26,Nocturna,Provincia,3,5607,12543
2025-08-26,Nocturna,Provincia,4,7389,12543
2025-08-26,Nocturna,Provincia,5,0518,12543
2025-08-26,Nocturna,Provincia,6,4727,12543
2025-08-26,Nocturna,Provincia,7,7900,12543
2025-08-26,Nocturna,Provincia,8,0444,12543
2025-08-26,Nocturna,Provincia,9,3611,12543
2025-08-26,Nocturna,Provincia,10,5394,12543
2025-08-26,Nocturna,Provincia,11,7658,12543
2025-08-26,Nocturna,Provincia,12,1906,12543
2025-08-26,Nocturna,Provincia,13,9088,12543
2025-08-26,Nocturna,Provincia,14,3841,12543
2025-08-26,Nocturna,Provincia,15,8056,12543
2025-08-26,Nocturna,Provincia,16,3803,12543
2025-08-26,Nocturna,Provincia,17,2889,12543
2025-08-26,Nocturna,Provincia,18,0188,12543
2025-08-26,Nocturna,Provincia,19,3948,12543
2025-08-26,Nocturna,Provincia,20,3550,12543
2025-08-27,Nocturna,Provincia,1,2540,12544
2025-08-27,Nocturna,Provincia,2,5825,12544
2025-08-27,Nocturna,Provincia,3,7646,12544
2025-08-27,Nocturna,Provincia,4,8148,12544
2025-08-27,Nocturna,Provincia,5,2321,12544
2025-08-27,Nocturna,Provincia,6,2816,12544
2025-08-27,Nocturna,Provincia,7,2757,12544
2025-08-27,Nocturna,Provincia,8,4679,12544
2025-08-27,Nocturna,Provincia,9,6022,12544
2025-08-27,Nocturna,Provincia,10,8468,12544
2025-08-27,Nocturna,Provincia,11,6699,12544
2025-08-27,Nocturna,Provincia,12,8719,12544
2025-08-27,Nocturna,Provincia,13,6322,12544
2025-08-27,Nocturna,Provincia,14,9631,12544
2025-08-27,Nocturna,Provincia,15,9946,12544
2025-08-27,Nocturna,Provincia,16,8400,12544
2025-08-27,Nocturna,Provincia,17,5377,12544
2025-08-27,Nocturna,Provincia,18,9484,12544
2025-08-27,Nocturna,Provincia,19,9357,12544
2025-08-27,Nocturna,Provincia,20,7437,12544
2025-08-28,Nocturna,Provincia,1,2262,12545
2025-08-28,Nocturna,Provincia,2,3243,12545
2025-08-28,Nocturna,Provincia,3,0990,12545
2025-08-28,Nocturna,Provincia,4,5669,12545
2025-08-28,Nocturna,Provincia,5,0049,12545
2025-08-28,Nocturna,Provincia,6,5610,12545
2025-08-28,Nocturna,Provincia,7,0188,12545
2025-08-28,Nocturna,Provincia,8,6306,12545
2025-08-28,Nocturna,Provincia,9,2589,12545
2025-08-28,Nocturna,Provincia,10,2512,12545
2025-08-28,Nocturna,Provincia,11,8215,12545
2025-08-28,Nocturna,Provincia,12,8935,12545
2025-08-28,Nocturna,Provincia,13,6134,12545
2025-08-28,Nocturna,Provincia,14,1501,12545
2025-08-28,Nocturna,Provincia,15,6960,12545
2025-08-28,Nocturna,Provincia,16,1629,12545
2025-08-28,Nocturna,Provincia,17,9475,12545
2025-08-28,Nocturna,Provincia,18,4924,12545
2025-08-28,Nocturna,Provincia,19,5529,12545
2025-08-28,Nocturna,Provincia,20,2605,12545
2025-08-29,Nocturna,Provincia,1,5424,12546
2025-08-29,Nocturna,Provincia,2,0055,12546
2025-08-29,Nocturna,Provincia,3,4862,12546
2025-08-29,Nocturna,Provincia,4,6691,12546
2025-08-29,Nocturna,Provincia,5,1293,12546
2025-08-29,Nocturna,Provincia,6,2076,12546
2025-08-29,Nocturna,Provincia,7,6099,12546
2025-08-29,Nocturna,Provincia,8,0041,12546
2025-08-29,Nocturna,Provincia,9,6018,12546
2025-08-29,Nocturna,Provincia,10,8660,12546
2025-08-29,Nocturna,Provincia,11,1565,12546
2025-08-29,Nocturna,Provincia,12,0420,12546
2025-08-29,Nocturna,Provincia,13,0121,12546
2025-08-29,Nocturna,Provincia,14,1128,12546
2025-08-29,Nocturna,Provincia,15,7748,12546
2025-08-29,Nocturna,Provincia,16,9280,12546
2025-08-29,Nocturna,Provincia,17,2678,12546
2025-08-29,Nocturna,Provincia,18,8842,12546
2025-08-29,Nocturna,Provincia,19,8393,12546
2025-08-29,Nocturna,Provincia,20,5138,12546
2025-08-30,Nocturna,Provincia,1,1219,12547
2025-08-30,Nocturna,Provincia,2,1114,12547
2025-08-30,Nocturna,Provincia,3,1303,12547
2025-08-30,Nocturna,Provincia,4,8405,12547
2025-08-30,Nocturna,Provincia,5,4704,12547
2025-08-30,Nocturna,Provincia,6,5053,12547
2025-08-30,Nocturna,Provincia,7,1413,12547
2025-08-30,Nocturna,Provincia,8,2267,12547
2025-08-30,Nocturna,Provincia,9,0902,12547
2025-08-30,Nocturna,Provincia,10,0234,12547
2025-08-30,Nocturna,Provincia,11,5416,12547
2025-08-30,Nocturna,Provincia,12,8721,12547
2025-08-30,Nocturna,Provincia,13,6032,12547
2025-08-30,Nocturna,Provincia,14,5623,12547
2025-08-30,Nocturna,Provincia,15,9010,12547
2025-08-30,Nocturna,Provincia,16,7562,12547
2025-08-30,Nocturna,Provincia,17,2637,12547
2025-08-30,Nocturna,Provincia,18,2550,12547
2025-08-30,Nocturna,Provincia,19,0781,12547
2025-08-30,Nocturna,Provincia,20,6540,12547
2025-09-01,Nocturna,Provincia,1,1818,12548
2025-09-01,Nocturna,Provincia,2,8501,12548
2025-09-01,Nocturna,Provincia,3,8585,12548
2025-09-01,Nocturna,Provincia,4,0423,12548
2025-09-01,Nocturna,Provincia,5,2537,12548
2025-09-01,Nocturna,Provincia,6,7270,12548
2025-09-01,Nocturna,Provincia,7,4952,12548
2025-09-01,Nocturna,Provincia,8,5588,12548
2025-09-01,Nocturna,Provincia,9,4240,12548
2025-09-01,Nocturna,Provincia,10,0708,12548
2025-09-01,Nocturna,Provincia,11,4078,12548
2025-09-01,Nocturna,Provincia,12,3436,12548
2025-09-01,Nocturna,Provincia,13,3513,12548
2025-09-01,Nocturna,Provincia,14,2320,12548
2025-09-01,Nocturna,Provincia,15,3705,12548
2025-09-01,Nocturna,Provincia,16,2205,12548
2025-09-01,Nocturna,Provincia,17,9760,12548
2025-09-01,Nocturna,Provincia,18,5725,12548
2025-09-01,Nocturna,Provincia,19,4401,12548
2025-09-01,Nocturna,Provincia,20,4962,12548
2025-09-02,Nocturna,Provincia,1,2922,12549
2025-09-02,Nocturna,Provincia,2,3709,12549
2025-09-02,Nocturna,Provincia,3,3230,12549
2025-09-02,Nocturna,Provincia,4,8221,12549
2025-09-02,Nocturna,Provincia,5,6149,12549
2025-09-02,Nocturna,Provincia,6,0270,12549
2025-09-02,Nocturna,Provincia,7,3829,12549
2025-09-02,Nocturna,Provincia,8,0718,12549
2025-09-02,Nocturna,Provincia,9,3649,12549
2025-09-02,Nocturna,Provincia,10,5605,12549
2025-09-02,Nocturna,Provincia,11,0078,12549
2025-09-02,Nocturna,Provincia,12,0447,12549
2025-09-02,Nocturna,Provincia,13,7133,12549
2025-09-02,Nocturna,Provincia,14,3203,12549
2025-09-02,Nocturna,Provincia,15,3219,12549
2025-09-02,Nocturna,Provincia,16,4360,12549
2025-09-02,Nocturna,Provincia,17,8424,12549
2025-09-02,Nocturna,Provincia,18,5713,12549
2025-09-02,Nocturna,Provincia,19,7097,12549
2025-09-02,Nocturna,Provincia,20,9756,12549
2025-09-03,Nocturna,Provincia,1,2429,12550
2025-09-03,Nocturna,Provincia,2,1922,12550
2025-09-03,Nocturna,Provincia,3,3822,12550
2025-09-03,Nocturna,Provincia,4,0074,12550
2025-09-03,Nocturna,Provincia,5,9448,12550
2025-09-03,Nocturna,Provincia,6,5169,12550
2025-09-03,Nocturna,Provincia,7,6661,12550
2025-09-03,Nocturna,Provincia,8,2004,12550
2025-09-03,Nocturna,Provincia,9,1576,12550
2025-09-03,Nocturna,Provincia,10,8023,12550
2025-09-03,Nocturna,Provincia,11,5047,12550
2025-09-03,Nocturna,Provincia,12,8272,12550
2025-09-03,Nocturna,Provincia,13,2280,12550
2025-09-03,Nocturna,Provincia,14,8192,12550
2025-09-03,Nocturna,Provincia,15,0734,12550
2025-09-03,Nocturna,Provincia,16,3065,12550
2025-09-03,Nocturna,Provincia,17,3457,12550
2025-09-03,Nocturna,Provincia,18,2047,12550
2025-09-03,Nocturna,Provincia,19,6140,12550
2025-09-03,Nocturna,Provincia,20,3900,12550
2025-09-04,Nocturna,Provincia,1,2205,12551
2025-09-04,Nocturna,Provincia,2,5426,12551
2025-09-04,Nocturna,Provincia,3,2590,12551
2025-09-04,Nocturna,Provincia,4,3224,12551
2025-09-04,Nocturna,Provincia,5,0305,12551
2025-09-04,Nocturna,Provincia,6,9452,12551
2025-09-04,Nocturna,Provincia,7,1588,12551
2025-09-04,Nocturna,Provincia,8,1285,12551
2025-09-04,Nocturna,Provincia,9,2855,12551
2025-09-04,Nocturna,Provincia,10,0996,12551
2025-09-04,Nocturna,Provincia,11,3395,12551
2025-09-04,Nocturna,Provincia,12,4787,12551
2025-09-04,Nocturna,Provincia,13,7802,12551
2025-09-04,Nocturna,Provincia,14,4276,12551
2025-09-04,Nocturna,Provincia,15,9105,12551
2025-09-04,Nocturna,Provincia,16,8505,12551
2025-09-04,Nocturna,Provincia,17,7628,12551
2025-09-04,Nocturna,Provincia,18,3265,12551
2025-09-04,Nocturna,Provincia,19,7603,12551
2025-09-04,Nocturna,Provincia,20,0218,12551
2025-09-05,Nocturna,Provincia,1,5836,12552
2025-09-05,Nocturna,Provincia,2,8521,12552
2025-09-05,Nocturna,Provincia,3,1292,12552
2025-09-05,Nocturna,Provincia,4,3459,12552
2025-09-05,Nocturna,Provincia,5,5442,12552
2025-09-05,Nocturna,Provincia,6,5699,12552
2025-09-05,Nocturna,Provincia,7,9022,12552
2025-09-05,Nocturna,Provincia,8,6234,12552
2025-09-05,Nocturna,Provincia,9,0752,12552
2025-09-05,Nocturna,Provincia,10,0529,12552
2025-09-05,Nocturna,Provincia,11,3595,12552
2025-09-05,Nocturna,Provincia,12,6072,12552
2025-09-05,Nocturna,Provincia,13,3871,12552
2025-09-05,Nocturna,Provincia,14,2272,12552
2025-09-05,Nocturna,Provincia,15,7451,12552
2025-09-05,Nocturna,Provincia,16,2642,12552
2025-09-05,Nocturna,Provincia,17,6301,12552
2025-09-05,Nocturna,Provincia,18,7364,12552
2025-09-05,Nocturna,Provincia,19,9332,12552
2025-09-05,Nocturna,Provincia,20,1816,12552
2025-09-06,Nocturna,Provincia,1,7623,12553
2025-09-06,Nocturna,Provincia,2,6021,12553
2025-09-06,Nocturna,Provincia,3,5371,12553
2025-09-06,Nocturna,Provincia,4,2836,12553
2025-09-06,Nocturna,Provincia,5,1231,12553
2025-09-06,Nocturna,Provincia,6,3421,12553
2025-09-06,Nocturna,Provincia,7,3859,12553
2025-09-06,Nocturna,Provincia,8,7023,12553
2025-09-06,Nocturna,Provincia,9,6137,12553
2025-09-06,Nocturna,Provincia,10,9091,12553
2025-09-06,Nocturna,Provincia,11,9234,12553
2025-09-06,Nocturna,Provincia,12,2571,12553
2025-09-06,Nocturna,Provincia,13,0921,12553
2025-09-06,Nocturna,Provincia,14,6990,12553
2025-09-06,Nocturna,Provincia,15,0596,12553
2025-09-06,Nocturna,Provincia,16,7921,12553
2025-09-06,Nocturna,Provincia,17,2211,12553
2025-09-06,Nocturna,Provincia,18,3409,12553
2025-09-06,Nocturna,Provincia,19,4017,12553
2025-09-06,Nocturna,Provincia,20,5706,12553
2025-09-08,Nocturna,Provincia,1,2911,12554
2025-09-08,Nocturna,Provincia,2,0037,12554
2025-09-08,Nocturna,Provincia,3,1654,12554
2025-09-08,Nocturna,Provincia,4,1807,12554
2025-09-08,Nocturna,Provincia,5,7052,12554
2025-09-08,Nocturna,Provincia,6,4103,12554
2025-09-08,Nocturna,Provincia,7,7304,12554
2025-09-08,Nocturna,Provincia,8,9950,12554
2025-09-08,Nocturna,Provincia,9,6717,12554
2025-09-08,Nocturna,Provincia,10,2452,12554
2025-09-08,Nocturna,Provincia,11,4990,12554
2025-09-08,Nocturna,Provincia,12,4360,12554
2025-09-08,Nocturna,Provincia,13,7241,12554
2025-09-08,Nocturna,Provincia,14,7709,12554
2025-09-08,Nocturna,Provincia,15,7550,12554
2025-09-08,Nocturna,Provincia,16,3787,12554
2025-09-08,Nocturna,Provincia,17,6342,12554
2025-09-08,Nocturna,Provincia,18,7786,12554
2025-09-08,Nocturna,Provincia,19,4441,12554
2025-09-08,Nocturna,Provincia,20,4241,12554
2025-09-09,Nocturna,Provincia,1,3667,12555
2025-09-09,Nocturna,Provincia,2,1959,12555
2025-09-09,Nocturna,Provincia,3,9542,12555
2025-09-09,Nocturna,Provincia,4,7247,12555
2025-09-09,Nocturna,Provincia,5,8268,12555
2025-09-09,Nocturna,Provincia,6,8804,12555
2025-09-09,Nocturna,Provincia,7,3885,12555
2025-09-09,Nocturna,Provincia,8,6791,12555
2025-09-09,Nocturna,Provincia,9,6768,12555
2025-09-09,Nocturna,Provincia,10,9974,12555
2025-09-09,Nocturna,Provincia,11,8990,12555
2025-09-09,Nocturna,Provincia,12,4178,12555
2025-09-09,Nocturna,Provincia,13,8293,12555
2025-09-09,Nocturna,Provincia,14,9642,12555
2025-09-09,Nocturna,Provincia,15,9345,12555
2025-09-09,Nocturna,Provincia,16,5078,12555
2025-09-09,Nocturna,Provincia,17,8284,12555
2025-09-09,Nocturna,Provincia,18,6022,12555
2025-09-09,Nocturna,Provincia,19,1474,12555
2025-09-09,Nocturna,Provincia,20,1434,12555
2025-09-10,Nocturna,Provincia,1,1657,12556
2025-09-10,Nocturna,Provincia,2,7323,12556
2025-09-10,Nocturna,Provincia,3,1471,12556
2025-09-10,Nocturna,Provincia,4,4775,12556
2025-09-10,Nocturna,Provincia,5,7894,12556
2025-09-10,Nocturna,Provincia,6,7699,12556
2025-09-10,Nocturna,Provincia,7,0146,12556
2025-09-10,Nocturna,Provincia,8,6680,12556
2025-09-10,Nocturna,Provincia,9,7744,12556
2025-09-10,Nocturna,Provincia,10,7148,12556
2025-09-10,Nocturna,Provincia,11,7440,12556
2025-09-10,Nocturna,Provincia,12,3526,12556
2025-09-10,Nocturna,Provincia,13,1844,12556
2025-09-10,Nocturna,Provincia,14,8199,12556
2025-09-10,Nocturna,Provincia,15,1169,12556
2025-09-10,Nocturna,Provincia,16,0083,12556
2025-09-10,Nocturna,Provincia,17,5707,12556
2025-09-10,Nocturna,Provincia,18,7545,12556
2025-09-10,Nocturna,Provincia,19,8122,12556
2025-09-10,Nocturna,Provincia,20,3363,12556
2025-09-11,Nocturna,Provincia,1,2101,12557
2025-09-11,Nocturna,Provincia,2,7636,12557
2025-09-11,Nocturna,Provincia,3,9931,12557
2025-09-11,Nocturna,Provincia,4,7007,12557
2025-09-11,Nocturna,Provincia,5,7451,12557
2025-09-11,Nocturna,Provincia,6,2149,12557
2025-09-11,Nocturna,Provincia,7,4736,12557
2025-09-11,Nocturna,Provincia,8,1242,12557
2025-09-11,Nocturna,Provincia,9,5632,12557
2025-09-11,Nocturna,Provincia,10,2334,12557
2025-09-11,Nocturna,Provincia,11,1108,12557
2025-09-11,Nocturna,Provincia,12,0102,12557
2025-09-11,Nocturna,Provincia,13,5661,12557
2025-09-11,Nocturna,Provincia,14,5520,12557
2025-09-11,Nocturna,Provincia,15,5816,12557
2025-09-11,Nocturna,Provincia,16,1741,12557
2025-09-11,Nocturna,Provincia,17,9677,12557
2025-09-11,Nocturna,Provincia,18,3155,12557
2025-09-11,Nocturna,Provincia,19,3563,12557
2025-09-11,Nocturna,Provincia,20,6346,12557
2025-09-12,Nocturna,Provincia,1,1744,12558
2025-09-12,Nocturna,Provincia,2,4092,12558
2025-09-12,Nocturna,Provincia,3,5062,12558
2025-09-12,Nocturna,Provincia,4,5539,12558
2025-09-12,Nocturna,Provincia,5,8134,12558
2025-09-12,Nocturna,Provincia,6,0549,12558
2025-09-12,Nocturna,Provincia,7,0478,12558
2025-09-12,Nocturna,Provincia,8,9356,12558
2025-09-12,Nocturna,Provincia,9,4003,12558
2025-09-12,Nocturna,Provincia,10,6166,12558
2025-09-12,Nocturna,Provincia,11,8411,12558
2025-09-12,Nocturna,Provincia,12,5604,12558
2025-09-12,Nocturna,Provincia,13,8767,12558
2025-09-12,Nocturna,Provincia,14,2621,12558
2025-09-12,Nocturna,Provincia,15,3249,12558
2025-09-12,Nocturna,Provincia,16,2780,12558
2025-09-12,Nocturna,Provincia,17,9645,12558
2025-09-12,Nocturna,Provincia,18,8611,12558
2025-09-12,Nocturna,Provincia,19,7701,12558
2025-09-12,Nocturna,Provincia,20,1722,12558
2025-09-13,Nocturna,Provincia,1,9524,12559
2025-09-13,Nocturna,Provincia,2,3003,12559
2025-09-13,Nocturna,Provincia,3,4311,12559
2025-09-13,Nocturna,Provincia,4,2891,12559
2025-09-13,Nocturna,Provincia,5,9977,12559
2025-09-13,Nocturna,Provincia,6,5790,12559
2025-09-13,Nocturna,Provincia,7,8682,12559
2025-09-13,Nocturna,Provincia,8,6207,12559
2025-09-13,Nocturna,Provincia,9,1755,12559
2025-09-13,Nocturna,Provincia,10,0536,12559
2025-09-13,Nocturna,Provincia,11,4338,12559
2025-09-13,Nocturna,Provincia,12,6225,12559
2025-09-13,Nocturna,Provincia,13,4510,12559
2025-09-13,Nocturna,Provincia,14,2680,12559
2025-09-13,Nocturna,Provincia,15,3958,12559
2025-09-13,Nocturna,Provincia,16,9565,12559
2025-09-13,Nocturna,Provincia,17,2688,12559
2025-09-13,Nocturna,Provincia,18,1463,12559
2025-09-13,Nocturna,Provincia,19,0534,12559
2025-09-13,Nocturna,Provincia,20,7807,12559
2025-09-15,Nocturna,Provincia,1,6608,12560
2025-09-15,Nocturna,Provincia,2,4460,12560
2025-09-15,Nocturna,Provincia,3,2911,12560
2025-09-15,Nocturna,Provincia,4,0362,12560
2025-09-15,Nocturna,Provincia,5,2172,12560
2025-09-15,Nocturna,Provincia,6,5580,12560
2025-09-15,Nocturna,Provincia,7,6287,12560
2025-09-15,Nocturna,Provincia,8,0230,12560
2025-09-15,Nocturna,Provincia,9,9576,12560
2025-09-15,Nocturna,Provincia,10,2663,12560
2025-09-15,Nocturna,Provincia,11,2423,12560
2025-09-15,Nocturna,Provincia,12,5572,12560
2025-09-15,Nocturna,Provincia,13,0871,12560
2025-09-15,Nocturna,Provincia,14,2435,12560
2025-09-15,Nocturna,Provincia,15,1948,12560
2025-09-15,Nocturna,Provincia,16,2565,12560
2025-09-15,Nocturna,Provincia,17,1490,12560
2025-09-15,Nocturna,Provincia,18,4533,12560
2025-09-15,Nocturna,Provincia,19,9772,12560
2025-09-15,Nocturna,Provincia,20,8808,12560
2025-09-16,Nocturna,Provincia,1,3392,12561
2025-09-16,Nocturna,Provincia,2,5588,12561
2025-09-16,Nocturna,Provincia,3,5599,12561
2025-09-16,Nocturna,Provincia,4,5651,12561
2025-09-16,Nocturna,Provincia,5,5287,12561
2025-09-16,Nocturna,Provincia,6,5988,12561
2025-09-16,Nocturna,Provincia,7,5109,12561
2025-09-16,Nocturna,Provincia,8,0082,12561
2025-09-16,Nocturna,Provincia,9,0773,12561
2025-09-16,Nocturna,Provincia,10,9897,12561
2025-09-16,Nocturna,Provincia,11,7632,12561
2025-09-16,Nocturna,Provincia,12,0832,12561
2025-09-16,Nocturna,Provincia,13,1623,12561
2025-09-16,Nocturna,Provincia,14,5324,12561
2025-09-16,Nocturna,Provincia,15,4580,12561
2025-09-16,Nocturna,Provincia,16,0545,12561
2025-09-16,Nocturna,Provincia,17,9622,12561
2025-09-16,Nocturna,Provincia,18,8163,12561
2025-09-16,Nocturna,Provincia,19,1128,12561
2025-09-16,Nocturna,Provincia,20,4674,12561
2025-09-17,Nocturna,Provincia,1,5841,12562
2025-09-17,Nocturna,Provincia,2,1041,12562
2025-09-17,Nocturna,Provincia,3,7258,12562
2025-09-17,Nocturna,Provincia,4,9954,12562
2025-09-17,Nocturna,Provincia,5,2130,12562
2025-09-17,Nocturna,Provincia,6,7497,12562
2025-09-17,Nocturna,Provincia,7,3703,12562
2025-09-17,Nocturna,Provincia,8,3094,12562
2025-09-17,Nocturna,Provincia,9,0932,12562
2025-09-17,Nocturna,Provincia,10,9803,12562
